row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type
3009,1557,automatic tube comp.,0,carevue,chartevents,0,0,0
3010,1558,APRV P HIGH,0,carevue,chartevents,0,0,0
3011,1559,APRV P LOW,0,carevue,chartevents,0,0,0
3012,1560,APRV T HIGH,0,carevue,chartevents,0,0,0
3013,1561,APRV T LOW,0,carevue,chartevents,0,0,0
3014,1562,High Minute Ventil.,0,carevue,chartevents,0,0,0
3015,1563,ob pad change,0,carevue,chartevents,0,0,0
3016,1564,pink pad change,0,carevue,chartevents,0,0,0
3017,1565,High MV Limit,0,carevue,chartevents,0,0,0
3018,1566,high min vol,0,carevue,chartevents,0,0,0
3019,1567,apnea,0,carevue,chartevents,0,0,0
3020,1568,high me,0,carevue,chartevents,0,0,0
3021,1569,high min vol.,0,carevue,chartevents,0,0,0
3022,1570,HI TIDAL VOL,0,carevue,chartevents,0,0,0
3023,1571,ABG,0,carevue,chartevents,0,0,0
3024,1572,low me,0,carevue,chartevents,0,0,0
3025,1573,Right Carotid Site,0,carevue,chartevents,0,0,0
3026,1575,HIGH MINUTE VOL.,0,carevue,chartevents,0,0,0
3027,1576,automatic tube com,0,carevue,chartevents,0,0,0
3028,1577,high minute vent,0,carevue,chartevents,0,0,0
3029,1578,HI/Minute/Vol,0,carevue,chartevents,0,0,0
3030,1579,CORNEAL REFLEXES,0,carevue,chartevents,0,0,0
3031,1580,HI/Minute/Volume,0,carevue,chartevents,0,0,0
3032,1581,APRV,0,carevue,chartevents,0,0,0
3033,1582,P high,0,carevue,chartevents,0,0,0
3034,1583,P lo,0,carevue,chartevents,0,0,0
3035,1584,T hi,0,carevue,chartevents,0,0,0
3036,1585,T lo,0,carevue,chartevents,0,0,0
3037,1586,Xigris mcg/kg/hr,0,carevue,chartevents,0,0,0
3038,1587,xigris mg/hr,0,carevue,chartevents,0,0,0
3039,1588,min vol,0,carevue,chartevents,0,0,0
3040,1589,RA,0,carevue,chartevents,0,0,0
3041,1590,disconnect alarm,0,carevue,chartevents,0,0,0
3042,1591,waffle boots,0,carevue,chartevents,0,0,0
3043,1592,Left Arm Girth (cm),0,carevue,chartevents,0,0,0
3044,1593,hi min vol.,0,carevue,chartevents,0,0,0
3045,1594,HI/MINUTE/VOL,0,carevue,chartevents,0,0,0
3046,1595,Seizure Pads,0,carevue,chartevents,0,0,0
3047,1596,HIGH MV,0,carevue,chartevents,0,0,0
3048,1597,Flolan chart cc/hr,0,carevue,chartevents,0,0,0
3049,1598,Flovan chart as cchr,0,carevue,chartevents,0,0,0
3050,1599,HIGH MINUTE VENT.,0,carevue,chartevents,0,0,0
3051,1600,HIGH MINUTE VOLUME,0,carevue,chartevents,0,0,0
3052,1601,C.C.O,0,carevue,chartevents,0,0,0
3053,1602,hepa filter,0,carevue,chartevents,0,0,0
3054,1603,multi podis boots,0,carevue,chartevents,0,0,0
3055,1604,HI/Minute/Vol/,0,carevue,chartevents,0,0,0
3056,1605,METHYLPRED 450MG/HR,0,carevue,chartevents,0,0,0
3057,1606,spinal precautions,0,carevue,chartevents,0,0,0
3058,1607,Disconnect alarm,0,carevue,chartevents,0,0,0
3059,1608,air mattress,0,carevue,chartevents,0,0,0
3060,1609,Isuprel 1mcg/min,0,carevue,chartevents,0,0,0
3061,1610,THERA VEST 15 MIN.,0,carevue,chartevents,0,0,0
3062,1611,I time,0,carevue,chartevents,0,0,0
3063,1612,Pres. High,0,carevue,chartevents,0,0,0
3064,1613,Pres. Low,0,carevue,chartevents,0,0,0
3065,1614,Time High,0,carevue,chartevents,0,0,0
3066,1615,Time Low,0,carevue,chartevents,0,0,0
3067,1616,High MV.,0,carevue,chartevents,0,0,0
3068,1617,peripad change,0,carevue,chartevents,0,0,0
3069,1618,high tidal vol,0,carevue,chartevents,0,0,0
3070,1619,Lepirudin,0,carevue,chartevents,0,0,0
3071,1620,L foot CSM check,0,carevue,chartevents,0,0,0
3072,1621,High/Min/Vent,0,carevue,chartevents,0,0,0
3073,1622,Alarms,0,carevue,chartevents,0,0,0
3074,1623,Parameters Checked,0,carevue,chartevents,0,0,0
3075,1624,PreSep Catheter SVO2,0,carevue,chartevents,0,0,0
3076,1626,CPT/VEST,0,carevue,chartevents,0,0,0
3077,1627,Muco lavg,0,carevue,chartevents,0,0,0
3078,1628,Percussive vest,0,carevue,chartevents,0,0,0
3079,1630,podis boots,0,carevue,chartevents,0,0,0
3080,1631,High/MIN/VENT,0,carevue,chartevents,0,0,0
3081,1632,PMV,0,carevue,chartevents,0,0,0
3082,1633,HIGH/MIN/VENT,0,carevue,chartevents,0,0,0
3083,1634,lactated ringers,0,carevue,chartevents,0,0,0
3084,1635,HIGH Resp Rate,0,carevue,chartevents,0,0,0
3085,1636,Lavage,0,carevue,chartevents,0,0,0
3086,1637,pneumo boots,0,carevue,chartevents,0,0,0
3087,1638,cortisol,0,carevue,chartevents,0,0,0
3088,1639,High MV,0,carevue,chartevents,0,0,0
3089,1640,PEG care,0,carevue,chartevents,0,0,0
3090,1641,high min. volume,0,carevue,chartevents,0,0,0
3091,1642,Brachial Site,0,carevue,chartevents,0,0,0
3092,1643,Brachial Site Appear,0,carevue,chartevents,0,0,0
3093,1644,Brachial Site Dressi,0,carevue,chartevents,0,0,0
3094,1645,LLE drsg change,0,carevue,chartevents,0,0,0
3095,1646,RLE drsg change,0,carevue,chartevents,0,0,0
3096,1647,coccyx dsg change,0,carevue,chartevents,0,0,0
3097,1648,HIGH ME,0,carevue,chartevents,0,0,0
3098,1649,Hi MV Alarm Set,0,carevue,chartevents,0,0,0
3099,1650,high mv,0,carevue,chartevents,0,0,0
3100,1651,High Tidal Volume,0,carevue,chartevents,0,0,0
3101,1652,MP boots,0,carevue,chartevents,0,0,0
3102,1653,Bed Alarm,0,carevue,chartevents,0,0,0
3103,1654,HIGH VE,0,carevue,chartevents,0,0,0
3104,1655,Insp. Time,0,carevue,chartevents,0,0,0
3105,1656,Press Low,0,carevue,chartevents,0,0,0
3106,1657,Pressw High,0,carevue,chartevents,0,0,0
3107,1658,driving pressure,0,carevue,chartevents,0,0,0
3108,1659,high min vent,0,carevue,chartevents,0,0,0
3109,1660,High Tidal volume,0,carevue,chartevents,0,0,0
3110,1661,Bed alarms on,0,carevue,chartevents,0,0,0
3111,1662,High min vol,0,carevue,chartevents,0,0,0
3112,1663,Calcium gluconate,0,carevue,chartevents,0,0,0
3113,1664,Low exhaled min vol,0,carevue,chartevents,0,0,0
3114,1665,High Min Vol,0,carevue,chartevents,0,0,0
3115,1666,phigh,0,carevue,chartevents,0,0,0
3116,1667,plow,0,carevue,chartevents,0,0,0
3117,1668,thigh,0,carevue,chartevents,0,0,0
3118,1669,tlow,0,carevue,chartevents,0,0,0
3119,1670,driveP,0,carevue,chartevents,0,0,0
3120,1671,act,0,carevue,chartevents,0,0,0
3121,1672,MEAN AIRWAY PRESS,0,carevue,chartevents,0,0,0
3122,1673,PH,0,carevue,chartevents,0,0,0
3123,1674,PL,0,carevue,chartevents,0,0,0
3124,1675,TH,0,carevue,chartevents,0,0,0
3125,1676,TL,0,carevue,chartevents,0,0,0
3126,1677,Altepase mg/hr,0,carevue,chartevents,0,0,0
3127,1678,Time disconnect,0,carevue,chartevents,0,0,0
3128,1679,high min. vent.,0,carevue,chartevents,0,0,0
3129,1680,flush catheter,0,carevue,chartevents,0,0,0
3130,1681,high MV.,0,carevue,chartevents,0,0,0
3131,1682,multi podus boots,0,carevue,chartevents,0,0,0
3132,1683,Low minute volume,0,carevue,chartevents,0,0,0
3133,1684,APNEA,0,carevue,chartevents,0,0,0
3134,1685,HI MV,0,carevue,chartevents,0,0,0
3135,1686,Hi insp. pressure,0,carevue,chartevents,0,0,0
3136,1687,high minute vol,0,carevue,chartevents,0,0,0
3137,1688,passy muir,0,carevue,chartevents,0,0,0
3138,1689,P High,0,carevue,chartevents,0,0,0
3139,1690,P low,0,carevue,chartevents,0,0,0
3140,1691,T high,0,carevue,chartevents,0,0,0
3141,1692,T low,0,carevue,chartevents,0,0,0
3142,1693,check for pulsus q4h,0,carevue,chartevents,0,0,0
3143,1694,HI VE,0,carevue,chartevents,0,0,0
3144,1695,Atr Sens Thresh mV,0,carevue,chartevents,0,0,0
3145,1696,Atr Stim Thresh mA,0,carevue,chartevents,0,0,0
3146,1697,Atrial Pacemaker Sense [mV],0,carevue,chartevents,0,0,0
3147,1698,GI Tube #1 [Site],0,carevue,chartevents,0,0,0
3148,1699,GI Tube #2 [Site],0,carevue,chartevents,0,0,0
3149,1700,GI#3 Intub Site,0,carevue,chartevents,0,0,0
3150,1701,GI Tube #3 [Status],0,carevue,chartevents,0,0,0
3151,1702,GI#3 tube PlaceCheck,0,carevue,chartevents,0,0,0
3152,1703,Health Care Proxy,0,carevue,chartevents,0,0,0
3153,1704,PA line cm Mark,0,carevue,chartevents,0,0,0
3154,1705,Vent Sens Thresh mV,0,carevue,chartevents,0,0,0
3155,1706,Ventricular Pacemaker Sense [mV],0,carevue,chartevents,0,0,0
3156,1707,Vent Stim Thresh mA,0,carevue,chartevents,0,0,0
3157,1710,zzz Stim Thresh mA [Unit],0,carevue,chartevents,0,0,0
3158,1711,zzzt Stim Thresh mA [Unit],0,carevue,chartevents,0,0,0
3159,1713,Dexmedetomine HCl,0,carevue,chartevents,0,0,0
3160,1714,Nicardipine HCl,0,carevue,chartevents,0,0,0
3161,1715,Nicardipine mg/hr,0,carevue,chartevents,0,0,0
3162,1716,hand mitts,0,carevue,chartevents,0,0,0
3163,1717,tPA            mg/hr,0,carevue,chartevents,0,0,0
3164,1718,High Minute Vent.,0,carevue,chartevents,0,0,0
3165,1719,NRB,0,carevue,chartevents,0,0,0
3166,1720,high exhale MV,0,carevue,chartevents,0,0,0
3167,1721,Ribaviron,0,carevue,chartevents,0,0,0
3168,1722,Waffle boots,0,carevue,chartevents,0,0,0
3169,1723,HIGH EXHALE MV,0,carevue,chartevents,0,0,0
3170,1724,High exhaled MV,0,carevue,chartevents,0,0,0
3171,1725,Pulse,0,carevue,chartevents,0,0,0
3172,1726,HIGH MIN VENT,0,carevue,chartevents,0,0,0
3173,1727,TDISCONNECT,0,carevue,chartevents,0,0,0
3174,1728,nebulizer,0,carevue,chartevents,0,0,0
3175,1729,Hi Min Vent,0,carevue,chartevents,0,0,0
3176,1730,RIBAVIRIN RX,0,carevue,chartevents,0,0,0
3177,1731,drive P.,0,carevue,chartevents,0,0,0
3178,1732,Hair washed,0,carevue,chartevents,0,0,0
3179,1734,TOF,0,carevue,chartevents,0,0,0
3180,1735,Multipodus boots,0,carevue,chartevents,0,0,0
3181,1736,hi/min/vent,0,carevue,chartevents,0,0,0
3182,1737,HI/Minute/vol,0,carevue,chartevents,0,0,0
3183,1738,high/min/vent,0,carevue,chartevents,0,0,0
3184,1739,Passey Muir Valve,0,carevue,chartevents,0,0,0
3185,1740,R rad pulse,0,carevue,chartevents,0,0,0
3186,1741,Auto Tube Comp,0,carevue,chartevents,0,0,0
3187,1742,QTC,0,carevue,chartevents,0,0,0
3188,1743,bed alarm,0,carevue,chartevents,0,0,0
3189,1744,R NEPHROSTOMY,0,carevue,chartevents,0,0,0
3190,1745,Passey Muir valve,0,carevue,chartevents,0,0,0
3191,1746,hi MV,0,carevue,chartevents,0,0,0
3192,1747,l.heel drsg change E,0,carevue,chartevents,0,0,0
3193,1748,sse's and fleets,0,carevue,chartevents,0,0,0
3194,1749,milk/molasses enema,0,carevue,chartevents,0,0,0
3195,1758,HI MIN VOL,0,carevue,chartevents,0,0,0
3196,1761,HI/MINUTE/VOL/ALARM,0,carevue,chartevents,0,0,0
3197,1768,nasal cannula,0,carevue,chartevents,0,0,0
3198,1771,Cisatricurium,0,carevue,chartevents,0,0,0
3199,1781,BED ALARM,0,carevue,chartevents,0,0,0
3200,1785,bed alarm on,0,carevue,chartevents,0,0,0
3201,1791,multi-podis boot,0,carevue,chartevents,0,0,0
3202,1803,Solumedrol,0,carevue,chartevents,0,0,0
3203,1809,PA sat,0,carevue,chartevents,0,0,0
3204,1811,Mouth Care,0,carevue,chartevents,0,0,0
3205,1812,abg: glucose,0,carevue,chartevents,0,0,0
3206,1813,Morphine Sulfate,0,carevue,chartevents,0,0,0
3207,1816,QUINIDINE,0,carevue,chartevents,0,0,0
3208,1817,ETCO2,0,carevue,chartevents,0,0,0
3209,1818,PECO2,0,carevue,chartevents,0,0,0
3210,1819,Protonix ml/hr,0,carevue,chartevents,0,0,0
3211,1820,alcohol bath,0,carevue,chartevents,0,0,0
3212,1821,potassium phosphate,0,carevue,chartevents,0,0,0
3213,1822,PASSE-MUIR VALVE,0,carevue,chartevents,0,0,0
3214,1824,C&DB,0,carevue,chartevents,0,0,0
3215,1826,lepirudin  mg/hr,0,carevue,chartevents,0,0,0
3216,1827,sacra decub dressing,0,carevue,chartevents,0,0,0
3217,1829,autosigh,0,carevue,chartevents,0,0,0
3218,1832,Trach care.,0,carevue,chartevents,0,0,0
3219,1835,Heparin level,0,carevue,chartevents,0,0,0
3220,1837,Flolan,0,carevue,chartevents,0,0,0
3221,1838,Lithium level,0,carevue,chartevents,0,0,0
3222,1839,Multi podis boot,0,carevue,chartevents,0,0,0
3223,1840,IRRIGATE PIGTAIL,0,carevue,chartevents,0,0,0
3224,1842,IPPB,0,carevue,chartevents,0,0,0
3225,1844,position,0,carevue,chartevents,0,0,0
3226,1845,fingerstick bs,0,carevue,chartevents,0,0,0
3227,1847,CIWA scale,0,carevue,chartevents,0,0,0
3228,1848,D5W,0,carevue,chartevents,0,0,0
3229,1849,PEG Care,0,carevue,chartevents,0,0,0
3230,1851,DSG CHANGE,0,carevue,chartevents,0,0,0
3231,1852,ETT rotation,0,carevue,chartevents,0,0,0
3232,1853,protonix mg/hr,0,carevue,chartevents,0,0,0
3233,1855,TRACH care,0,carevue,chartevents,0,0,0
3234,1856,Vecuronium mcg/min,0,carevue,chartevents,0,0,0
3235,1857,nesiritide,0,carevue,chartevents,0,0,0
3236,1858,cisatracurium,0,carevue,chartevents,0,0,0
3237,1860,HFO Delta P (amplt),0,carevue,chartevents,0,0,0
3238,1861,HFO Hz,0,carevue,chartevents,0,0,0
3239,1862,HFO-Bias Flow,0,carevue,chartevents,0,0,0
3240,1863,HFO-FiO2,0,carevue,chartevents,0,0,0
3241,1864,HFO-Max mean airway,0,carevue,chartevents,0,0,0
3242,1865,HFO-Min mean airway,0,carevue,chartevents,0,0,0
3243,1869,CIWA Scale,0,carevue,chartevents,0,0,0
3244,1870,multipodis boots,0,carevue,chartevents,0,0,0
3245,1871,versed 400mg/100ml,0,carevue,chartevents,0,0,0
3246,1872,Shave,0,carevue,chartevents,0,0,0
3247,1874,methadone,0,carevue,chartevents,0,0,0
3248,1876,PROTONIX MG/HR,0,carevue,chartevents,0,0,0
3249,1878,methylprednisolone,0,carevue,chartevents,0,0,0
3250,1879,xigris,0,carevue,chartevents,0,0,0
3251,1880,Urine pH,0,carevue,chartevents,0,0,0
3252,1883,Spont Minute vols,0,carevue,chartevents,0,0,0
3253,1884,Spont Resp rate,0,carevue,chartevents,0,0,0
3254,1886,dextrose,0,carevue,chartevents,0,0,0
3255,1887,Neo 120mg/250ml,0,carevue,chartevents,0,0,0
3256,1888,pitressin u/hr,0,carevue,chartevents,0,0,0
3257,1890,Right Groin Check,0,carevue,chartevents,0,0,0
3258,1891,Heliox,0,carevue,chartevents,0,0,0
3259,1892,BED BATH,0,carevue,chartevents,0,0,0
3260,1896,MPB,0,carevue,chartevents,0,0,0
3261,1898,pantoprazole,0,carevue,chartevents,0,0,0
3262,1899,passe muir valve,0,carevue,chartevents,0,0,0
3263,1900,MULTIPODIS BOOTS,0,carevue,chartevents,0,0,0
3264,1903,OOB TO CHAIR,0,carevue,chartevents,0,0,0
3265,1904,Qtc,0,carevue,chartevents,0,0,0
3266,1906,Elastic gloves,0,carevue,chartevents,0,0,0
3267,1907,PAsat,0,carevue,chartevents,0,0,0
3268,1908,GROIN DRESSING,0,carevue,chartevents,0,0,0
3269,1909,RT LE PULSE,0,carevue,chartevents,0,0,0
3270,1910,BAth,0,carevue,chartevents,0,0,0
3271,1912,ASTERIXIS,0,carevue,chartevents,0,0,0
3272,1914,Cpap,0,carevue,chartevents,0,0,0
3273,1917,Urine Na+,0,carevue,chartevents,0,0,0
3274,1918,Urine Osm,0,carevue,chartevents,0,0,0
3275,1919,Urine creat,0,carevue,chartevents,0,0,0
3276,1920,GT Care,0,carevue,chartevents,0,0,0
3277,1922,1.Nausea &vomitting,0,carevue,chartevents,0,0,0
3278,1923,2.tactile Disturban,0,carevue,chartevents,0,0,0
3279,1924,3.Tremor,0,carevue,chartevents,0,0,0
3280,1925,4.Auditory disturban,0,carevue,chartevents,0,0,0
3281,1926,5.Paroxysmal sweats,0,carevue,chartevents,0,0,0
3282,1927,6.visual Disturbanc,0,carevue,chartevents,0,0,0
3283,1928,7.anxiety,0,carevue,chartevents,0,0,0
3284,1929,"8.headach,fullness",0,carevue,chartevents,0,0,0
3285,1930,9.agitation,0,carevue,chartevents,0,0,0
3286,1931,Total CIWA scale,0,carevue,chartevents,0,0,0
3287,1932,1. Nausea and Vomit.,0,carevue,chartevents,0,0,0
3288,1933,2.Tremor,0,carevue,chartevents,0,0,0
3289,1934,3.Paroxysmal Sweats,0,carevue,chartevents,0,0,0
3290,1935,4. Anxiety,0,carevue,chartevents,0,0,0
3291,1936,5. Auditory Disturb.,0,carevue,chartevents,0,0,0
3292,1937,6. Agitation,0,carevue,chartevents,0,0,0
3293,1938,7. Tactile Disturb.,0,carevue,chartevents,0,0,0
3294,1939,8. Visual Disturb.,0,carevue,chartevents,0,0,0
3295,1940,9. H/A Head fullness,0,carevue,chartevents,0,0,0
3296,1941,Total CIWA,0,carevue,chartevents,0,0,0
3297,1942,INO Tank Press,0,carevue,chartevents,0,0,0
3298,1944,Coccyx w->d drsg chg,0,carevue,chartevents,0,0,0
3299,1945,LLcalf w->d drsg chg,0,carevue,chartevents,0,0,0
3300,1946,fsbs,0,carevue,chartevents,0,0,0
3301,1948,Trache Care,0,carevue,chartevents,0,0,0
3302,1949,famotidine mg/hr,0,carevue,chartevents,0,0,0
3303,1955,Xygris,0,carevue,chartevents,0,0,0
3304,1960,High Min. Vol.,0,carevue,chartevents,0,0,0
3305,1962,LIVER FLAPPING,0,carevue,chartevents,0,0,0
3306,1963,SITTER,0,carevue,chartevents,0,0,0
3307,1964,Camino Monitor,0,carevue,chartevents,0,0,0
3308,1965,hi min vol,0,carevue,chartevents,0,0,0
3309,1966,HI MV Alarm,0,carevue,chartevents,0,0,0
3310,1967,insentive spir,0,carevue,chartevents,0,0,0
3311,1968,Verapamil,0,carevue,chartevents,0,0,0
3312,1969,abduction pillow,0,carevue,chartevents,0,0,0
3313,1970,magnesium 2gm/hr,0,carevue,chartevents,0,0,0
3314,1971,Oral drng,0,carevue,chartevents,0,0,0
3315,1975,apnea time interval,0,carevue,chartevents,0,0,0
3316,1976,hi min vent.,0,carevue,chartevents,0,0,0
3317,1978,high me alarm,0,carevue,chartevents,0,0,0
3318,1980,cast /splint r leg,0,carevue,chartevents,0,0,0
3319,1981,HighMV Alarm,0,carevue,chartevents,0,0,0
3320,1982,HIGH MV ALARM,0,carevue,chartevents,0,0,0
3321,1984,abd/bldr press,0,carevue,chartevents,0,0,0
3322,1987,glucagon,0,carevue,chartevents,0,0,0
3323,1990,High minute vent.,0,carevue,chartevents,0,0,0
3324,1991,pronator drift,0,carevue,chartevents,0,0,0
3325,1996,HIGH MIN. VOL.,0,carevue,chartevents,0,0,0
3326,1998,Facial Droop,0,carevue,chartevents,0,0,0
3327,1999,Pronator Drift,0,carevue,chartevents,0,0,0
3328,2000,Inspiratory Time,0,carevue,chartevents,0,0,0
3329,2002,fistula,0,carevue,chartevents,0,0,0
3330,2003,HIGH MIN VOL,0,carevue,chartevents,0,0,0
3331,2004,left groin pressure,0,carevue,chartevents,0,0,0
3332,2005,right groin pressure,0,carevue,chartevents,0,0,0
3333,2006,high min volume,0,carevue,chartevents,0,0,0
3334,2012,lo MV,0,carevue,chartevents,0,0,0
3335,2013,Bupivacaine,0,carevue,chartevents,0,0,0
3336,2014,lithium level,0,carevue,chartevents,0,0,0
3337,2015,ATC ON,0,carevue,chartevents,0,0,0
3338,2018,High min volume,0,carevue,chartevents,0,0,0
3339,2019,High min vol.,0,carevue,chartevents,0,0,0
3340,2020,r leg elevated,0,carevue,chartevents,0,0,0
3341,2021,Seizure Precautions,0,carevue,chartevents,0,0,0
3342,2022,NIF,0,carevue,chartevents,0,0,0
3343,2025,High pressure,0,carevue,chartevents,0,0,0
3344,2026,High time,0,carevue,chartevents,0,0,0
3345,2027,Low pressure,0,carevue,chartevents,0,0,0
3346,2028,Low time,0,carevue,chartevents,0,0,0
3347,2029,Xigris,0,carevue,chartevents,0,0,0
3348,2030,automatic tube comp,0,carevue,chartevents,0,0,0
3349,2033,High VE,0,carevue,chartevents,0,0,0
3350,2034,High min. vent.,0,carevue,chartevents,0,0,0
3351,2036,high min.,0,carevue,chartevents,0,0,0
3352,2037,PC driving press,0,carevue,chartevents,0,0,0
3353,2039,PHIGH,0,carevue,chartevents,0,0,0
3354,2040,PLOW,0,carevue,chartevents,0,0,0
3355,2041,THIGH,0,carevue,chartevents,0,0,0
3356,2042,TLOW,0,carevue,chartevents,0,0,0
3357,2043,Tidal Vol (P High),0,carevue,chartevents,0,0,0
3358,2044,Tidal Vol (P Low),0,carevue,chartevents,0,0,0
3359,2045,icp left,0,carevue,chartevents,0,0,0
3360,2046,hi minute vol,0,carevue,chartevents,0,0,0
3361,2049,HI TIDAL VOLUME,0,carevue,chartevents,0,0,0
3362,2050,Low MV,0,carevue,chartevents,0,0,0
3363,2052,Nicardipine,0,carevue,chartevents,0,0,0
3364,2053,high VE,0,carevue,chartevents,0,0,0
3365,2056,Nitric Oxide,0,carevue,chartevents,0,0,0
3366,2057,nitric tank pressure,0,carevue,chartevents,0,0,0
3367,2058,Hi VE,0,carevue,chartevents,0,0,0
3368,2059,Driving pressure,0,carevue,chartevents,0,0,0
3369,2060,Disconnect alarm.,0,carevue,chartevents,0,0,0
3370,2061,EPOPROSTENOL,0,carevue,chartevents,0,0,0
3371,2062,NO ppm,0,carevue,chartevents,0,0,0
3372,2063,NO tank psi,0,carevue,chartevents,0,0,0
3373,2064,in-exsufflator,0,carevue,chartevents,0,0,0
3374,2065,HIGH TIDAL VOLUME,0,carevue,chartevents,0,0,0
3375,2066,atc,0,carevue,chartevents,0,0,0
3376,2069,hi tidal volume,0,carevue,chartevents,0,0,0
3377,2070,nicardipine gtt,0,carevue,chartevents,0,0,0
3378,2071,P (drive),0,carevue,chartevents,0,0,0
3379,2072,Pinsp,0,carevue,chartevents,0,0,0
3380,2074,AV Fistula,0,carevue,chartevents,0,0,0
3381,2076,HI(GH MV,0,carevue,chartevents,0,0,0
3382,2077,nicardipine 25mg/250,0,carevue,chartevents,0,0,0
3383,2078,Nitric Oxide ppm,0,carevue,chartevents,0,0,0
3384,2079,Nitric tank psi,0,carevue,chartevents,0,0,0
3385,2080,high NO,0,carevue,chartevents,0,0,0
3386,2081,high NO2,0,carevue,chartevents,0,0,0
3387,2086,R groin angio site,0,carevue,chartevents,0,0,0
3388,2089,highmv,0,carevue,chartevents,0,0,0
3389,2090,HI/minute/Vol,0,carevue,chartevents,0,0,0
3390,2091,dexmedetomidine,0,carevue,chartevents,0,0,0
3391,2092,T deconnect,0,carevue,chartevents,0,0,0
3392,2093,Nicardipine mcg/k/mn,0,carevue,chartevents,0,0,0
3393,2094,Spont VT,0,carevue,chartevents,0,0,0
3394,2095,Octreotide,0,carevue,chartevents,0,0,0
3395,2098,BariAir Auto Turn,0,carevue,chartevents,0,0,0
3396,2099,lymphedema sleeve,0,carevue,chartevents,0,0,0
3397,2100,cardene mcg/kg/min,0,carevue,chartevents,0,0,0
3398,2101,nicardipine mg/hr,0,carevue,chartevents,0,0,0
3399,2103,High minute volume,0,carevue,chartevents,0,0,0
3400,2105,hi minute volume,0,carevue,chartevents,0,0,0
3401,2106,study drug/24mcg/k/h,0,carevue,chartevents,0,0,0
3402,2107,pinsp,0,carevue,chartevents,0,0,0
3403,2109,High MV alarm,0,carevue,chartevents,0,0,0
3404,2110,Mucomyst,0,carevue,chartevents,0,0,0
3405,2112,continuous C.O,0,carevue,chartevents,0,0,0
3406,2114,Assess Peak Flow,0,carevue,chartevents,0,0,0
3407,2116,Disconnect,0,carevue,chartevents,0,0,0
3408,2118,I.T,0,carevue,chartevents,0,0,0
3409,2119,Slope,0,carevue,chartevents,0,0,0
3410,2123,High exhale MV,0,carevue,chartevents,0,0,0
3411,2124,high mn vent,0,carevue,chartevents,0,0,0
3412,2125,slope,0,carevue,chartevents,0,0,0
3413,2126,Hi/Minute/Vol,0,carevue,chartevents,0,0,0
3414,2127,high exhale mv,0,carevue,chartevents,0,0,0
3415,2129,Driving Pressure,0,carevue,chartevents,0,0,0
3416,2130,NO tank PSI,0,carevue,chartevents,0,0,0
3417,2131,Nitric oxide,0,carevue,chartevents,0,0,0
3418,2132,flolan,0,carevue,chartevents,0,0,0
3419,2133,PCV-Delta P,0,carevue,chartevents,0,0,0
3420,2135,CCO CI,0,carevue,chartevents,0,0,0
3421,2136,CCO CO,0,carevue,chartevents,0,0,0
3422,2137,Nephrostomy Drain,0,carevue,chartevents,0,0,0
3423,2139,EDVI,0,carevue,chartevents,0,0,0
3424,2140,Glucagon,0,carevue,chartevents,0,0,0
3425,2141,Glucagon mg/hr,0,carevue,chartevents,0,0,0
3426,2143,multipodus,0,carevue,chartevents,0,0,0
3427,2145,tpa,0,carevue,chartevents,0,0,0
3428,2146,edvi,0,carevue,chartevents,0,0,0
3429,2150,CHEST PT,0,carevue,chartevents,0,0,0
3430,2161,aprotinin cc/hr,0,carevue,chartevents,0,0,0
3431,2164,NIMBEX MG/KG/HR,0,carevue,chartevents,0,0,0
3432,2166,PRECEDEX MCG/KG/HR,0,carevue,chartevents,0,0,0
3433,2173,EYE CARE,0,carevue,chartevents,0,0,0
3434,2185,CALCIUM GLUCONATE,0,carevue,chartevents,0,0,0
3435,2188,precedex mcg/kg/hr,0,carevue,chartevents,0,0,0
3436,2194,SVO2,0,carevue,chartevents,0,0,0
3437,2195,precedex,0,carevue,chartevents,0,0,0
3438,2196,PRECEDEX,0,carevue,chartevents,0,0,0
3439,2198,EPIDURAL,0,carevue,chartevents,0,0,0
3440,2201,Precedex,0,carevue,chartevents,0,0,0
3441,2203,SOLUMEDROL,0,carevue,chartevents,0,0,0
3442,2209,MULTIPODUS BOOT,0,carevue,chartevents,0,0,0
3443,2224,URINE CREAT,0,carevue,chartevents,0,0,0
3444,2225,URINE NA,0,carevue,chartevents,0,0,0
3445,2226,URINE OSMO,0,carevue,chartevents,0,0,0
3446,2229,PAW,0,carevue,chartevents,0,0,0
3447,2236,MULTIPODUS BOOTS,0,carevue,chartevents,0,0,0
3448,2248,VASOPRESSIN UNIT/MIN,0,carevue,chartevents,0,0,0
3449,2256,FEM A LINE,0,carevue,chartevents,0,0,0
3450,2265,MVO2,0,carevue,chartevents,0,0,0
3451,2268,BREAST BINDER,0,carevue,chartevents,0,0,0
3452,2273,vanco level,0,carevue,chartevents,0,0,0
3453,2274,APROTININ U/HR,0,carevue,chartevents,0,0,0
3454,2275,FEM LINE BP,0,carevue,chartevents,0,0,0
3455,2280,1:1 sitter,0,carevue,chartevents,0,0,0
3456,2281,VENT DRAIN,0,carevue,chartevents,0,0,0
3457,2283,PRECEDEX MG/K/HR,0,carevue,chartevents,0,0,0
3458,2284,Cisatra  mcg/kg/min,0,carevue,chartevents,0,0,0
3459,2285,nimbex mcg/kg/min,0,carevue,chartevents,0,0,0
